,year,weighted_average_vote
1495,1933,6.6
1496,1933,6.4
1497,1933,5.9
1498,1933,5.9
1499,1933,6.5
1500,1933,4.7
1501,1932,7.0
1502,1933,6.1
1503,1933,6.6
1504,1933,6.9
1505,1933,7.1
1506,1933,6.9
1507,1933,6.4
1508,1933,6.0
1509,1933,6.2
1510,1933,5.8
1511,1933,6.7
1512,1933,6.6
1513,1933,7.7
1514,1933,6.6
1515,1933,5.8
1516,1933,6.3
1517,1933,6.0
1518,1933,5.9
1519,1933,6.6
1520,1933,6.3
1521,1933,6.1
1522,1933,5.9
1523,1933,6.0
1524,1933,6.0
1525,1934,7.8
1526,1933,5.7
1527,1933,7.5
1528,1933,6.7
1529,1933,6.3
1530,1932,6.0
1531,1933,7.3
1532,1933,6.3
1533,1933,6.4
1534,1933,7.5
1535,1933,7.2
1536,1933,6.0
1537,1933,6.5
1538,1933,6.5
1539,1933,6.5
1540,1933,5.8
1541,1933,6.8
1542,1933,7.8
1543,1933,7.1
1544,1933,6.1
1545,1933,6.0
1546,1933,6.4
1547,1933,7.1
1548,1933,7.0
1549,1933,6.7
1550,1933,6.6
1551,1933,6.1
1552,1933,6.2
1553,1933,6.7
1554,1933,6.6
1555,1933,7.6
1556,1933,7.4
1557,1933,6.8
1558,1933,6.5
1559,1933,6.4
1560,1933,6.1
1561,1933,7.0
1562,1933,6.2
1563,1933,5.9
1564,1933,6.7
1565,1933,6.1
1566,1933,6.9
1567,1933,6.3
1568,1933,5.7
1569,1933,6.9
1570,1933,6.0
1571,1933,6.7
1572,1933,6.3
1573,1933,6.1
1574,1933,6.6
1575,1933,6.7
1576,1933,7.0
1577,1933,6.4
1578,1933,5.7
1579,1933,5.8
1580,1933,6.8
1581,1933,6.5
1582,1933,6.5
1583,1933,6.3
1584,1933,6.5
1585,1933,6.0
1586,1933,6.9
1587,1933,6.9
1588,1933,6.0
1589,1933,4.9
1590,1933,7.0
1591,1933,7.7
1592,1932,7.4
1593,1933,6.6
1594,1933,5.2
1595,1933,6.9
1596,1933,6.4
1597,1933,7.1
1598,1933,7.9
1599,1933,6.8
1600,1933,6.9
1601,1933,6.6
1602,1933,6.1
1603,1933,6.7
1604,1933,7.0
1605,1933,7.4
1606,1933,7.5
1607,1933,6.7
1608,1933,6.5
1609,1933,7.1
1610,1933,7.2
1611,1933,5.9
1612,1933,7.1
1613,1933,6.5
1614,1933,6.2
1615,1933,5.4
1616,1933,5.6
1617,1933,7.2
1618,1933,6.5
1619,1933,6.3
1620,1933,6.5
1621,1933,7.0
1622,1933,5.6
1623,1933,6.0
1624,1933,6.1
1625,1933,7.0
1626,1933,6.7
1627,1933,6.4
1628,1934,6.2
1629,1933,6.5
1630,1933,6.8
1631,1933,6.2
1632,1933,6.2
1633,1933,5.7
1634,1933,5.9
1635,1933,6.6
1636,1933,7.1
1637,1933,4.9
1638,1933,6.8
1639,1933,6.6
1640,1933,7.5
1641,1933,6.2
1642,1933,6.6
1643,1933,6.4
1644,1933,6.3
1645,1933,6.8
1646,1933,5.8
1647,1933,5.7
1648,1933,5.9
1649,1933,6.3
1650,1933,7.1
1651,1933,7.2
1652,1933,6.4
1653,1933,6.8
1654,1933,7.2
1655,1933,6.6
1656,1933,7.1
1657,1933,6.4
1658,1933,6.2
1659,1933,7.0
1660,1933,6.7
1661,1933,6.1
1662,1933,5.5
1663,1933,6.1
1664,1932,5.7
1665,1933,6.6
1666,1933,6.6
1667,1933,5.4
1668,1933,6.2
1669,1933,6.4
1670,1933,6.4
1671,1933,6.5
1672,1933,6.3
1673,1933,6.0
1674,1933,5.9
1675,1933,5.3
1676,1933,6.1
1677,1933,6.9
1678,1933,6.8
1679,1933,6.2
1680,1933,6.4
1681,1933,5.6
1682,1933,5.7
1683,1933,5.9
1684,1933,6.8
1685,1933,7.5
1686,1933,7.6
1687,1933,5.7
1688,1933,6.1
1689,1933,6.8
1690,1933,5.9
1691,1933,7.1
1692,1933,6.9
1693,1933,5.7
1694,1933,4.8
1695,1933,6.2
1696,1933,6.6
1697,1933,7.3
1698,1933,5.1
1699,1933,5.9
1700,1933,6.5
1701,1933,5.6
1702,1933,6.5
1703,1933,6.7
1704,1933,6.8
1705,1933,6.4
1706,1933,5.9
1707,1933,7.0
1708,1933,5.7
1709,1933,6.8
1710,1933,6.7
1711,1933,7.1
1712,1933,7.0
1713,1933,6.7
1714,1933,7.2
1715,1933,5.7
1716,1933,6.6
1717,1933,6.8
1718,1933,6.4
1719,1934,6.0
1720,1932,6.1
1721,1933,5.8
1722,1933,6.8
1723,1933,5.5
1724,1933,6.5
1725,1933,5.9
1726,1933,6.1
1727,1933,7.5
1728,1933,6.5
1729,1934,4.4
1730,1933,7.4
1731,1933,6.7
1732,1933,4.7
1733,1933,7.1
1734,1933,6.7
1735,1934,5.1
1736,1934,5.7
1737,1934,6.1
1738,1934,6.1
1739,1934,6.3
1740,1934,7.2
1741,1934,7.0
1742,1934,7.8
1743,1934,6.1
1744,1934,7.2
1745,1934,6.7
1746,1934,6.3
1747,1934,7.0
1748,1934,6.2
1749,1933,5.9
1750,1934,6.4
1751,1934,6.4
1752,1934,6.2
1753,1934,7.0
1754,1934,6.0
1755,1934,6.1
1756,1934,5.4
1757,1934,6.7
1758,1934,6.3
1759,1934,5.7
1760,1934,7.3
1761,1934,6.2
1762,1934,6.7
1763,1934,7.0
1764,1935,6.4
1765,1934,5.7
1766,1934,6.4
1767,1934,6.2
1768,1934,7.0
1769,1934,6.4
1770,1934,6.7
1771,1934,6.4
1772,1934,6.2
1773,1934,6.1
1774,1934,7.3
1775,1934,7.1
1776,1934,6.4
1777,1934,6.4
1778,1934,6.2
1779,1935,6.7
1780,1934,6.8
1781,1934,6.4
1782,1934,7.5
1783,1934,7.0
1784,1934,5.4
1785,1933,5.9
1786,1934,7.1
1787,1934,6.0
1788,1934,6.3
1789,1934,7.1
1790,1934,6.0
1791,1934,6.1
1792,1934,6.7
1793,1934,6.2
1794,1934,6.4
1795,1934,7.1
1796,1934,5.0
1797,1934,6.3
1798,1934,6.4
1799,1934,3.5
1800,1934,6.5
1801,1934,6.9
1802,1934,6.7
1803,1934,6.8
1804,1934,6.8
1805,1934,6.4
1806,1934,5.7
1807,1934,6.2
1808,1934,5.7
1809,1934,6.7
1810,1934,6.4
1811,1934,6.2
1812,1934,6.6
1813,1934,6.6
1814,1934,6.5
1815,1934,7.5
1816,1934,6.4
1817,1934,5.8
1818,1934,5.2
1819,1934,6.6
1820,1935,6.0
1821,1934,6.8
1822,1935,6.4
1823,1933,5.4
1824,1934,7.2
1825,1934,6.2
1826,1934,5.2
1827,1934,6.5
1828,1934,6.7
1829,1934,5.8
1830,1934,6.1
1831,1934,6.3
1832,1934,7.2
1833,1934,6.3
1834,1934,6.8
1835,1934,7.1
1836,1934,6.9
1837,1934,7.0
1838,1934,6.5
1839,1934,6.1
1840,1934,6.2
1841,1934,4.9
1842,1934,6.6
1843,1934,6.3
1844,1934,6.2
1845,1934,6.2
1846,1934,7.5
1847,1934,6.1
1848,1934,8.1
1849,1934,7.2
1850,1934,4.3
1851,1934,6.5
1852,1934,6.8
1853,1934,6.1
1854,1934,6.3
1855,1934,7.0
1856,1934,6.1
1857,1934,6.3
1858,1934,6.0
1859,1934,5.9
1860,1934,6.5
1861,1934,4.6
1862,1934,6.1
1863,1934,6.5
1864,1934,6.2
1865,1934,6.6
1866,1934,4.8
1867,1934,5.2
1868,1934,4.9
1869,1935,3.9
1870,1934,6.6
1871,1934,6.9
1872,1934,7.3
1873,1934,6.3
1874,1934,7.1
1875,1934,6.2
1876,1934,6.5
1877,1934,4.8
1878,1934,4.1
1879,1934,6.1
1880,1934,6.8
1881,1936,5.7
1882,1934,5.6
1883,1934,6.6
1884,1934,6.4
1885,1934,6.8
1886,1934,7.0
1887,1934,5.2
1888,1934,6.4
1889,1934,6.7
1890,1934,7.2
1891,1934,3.7
1892,1934,6.7
1893,1934,5.7
1894,1934,7.6
1895,1934,6.9
1896,1934,6.0
1897,1934,6.4
1898,1934,5.7
1899,1934,7.2
1900,1934,6.2
1901,1934,5.6
1902,1934,6.4
1903,1934,8.2
1904,1934,6.3
1905,1934,5.0
1906,1934,5.0
1907,1934,6.7
1908,1934,6.3
1909,1934,7.2
1910,1934,6.7
1911,1934,6.0
1912,1934,5.3
1913,1934,6.9
1914,1933,5.6
1915,1934,6.0
1916,1934,4.6
1917,1934,6.9
1918,1934,5.9
1919,1934,6.9
1920,1934,7.0
1921,1934,6.1
1922,1934,6.6
1923,1934,7.1
1924,1934,7.5
1925,1934,6.4
1926,1934,6.7
1927,1934,5.6
1928,1934,6.1
1929,1934,7.1
1930,1934,5.5
1931,1934,6.6
1932,1934,6.1
1933,1934,5.9
1934,1933,6.3
1935,1934,6.0
1936,1934,6.5
1937,1934,6.1
1938,1934,6.3
1939,1934,7.4
1940,1934,5.4
1941,1934,5.9
1942,1934,5.7
1943,1934,5.6
1944,1934,6.1
1945,1934,6.3
1946,1934,6.3
1947,1934,4.7
1948,1935,6.7
1949,1934,6.8
1950,1934,7.6
1951,1934,5.4
1952,1934,7.4
1953,1934,6.1
1954,1934,5.6
1955,1933,5.9
1956,1934,6.5
1957,1934,6.0
1958,1934,6.0
1959,1934,6.9
1960,1934,7.3
1961,1934,6.7
1962,1934,6.8
1963,1934,5.9
1964,1934,6.0
1965,1934,6.3
1966,1934,5.4
1967,1934,6.6
1968,1934,6.3
1969,1934,5.6
1970,1934,5.2
1971,1934,5.8
1972,1934,6.0
1973,1934,5.9
1974,1935,6.7
1975,1934,5.2
1976,1934,6.6
1977,1934,5.5
1978,1934,7.3
1979,1934,8.0
1980,1934,6.9
1981,1934,6.1
1982,1934,6.4
1983,1933,5.7
1984,1935,7.2
1985,1934,5.4
1986,1934,6.1
1987,1934,7.1
1988,1934,7.4
1989,1934,6.3
1990,1934,6.3
1991,1934,7.8
1992,1934,6.4
1993,1935,6.0
1994,1935,6.3
1995,1934,6.9
1996,1934,6.1
1997,1934,7.0
1998,1934,6.3
1999,1934,5.9
2000,1934,6.4
2001,1934,6.1
2002,1934,6.5
2003,1934,5.9
2004,1934,5.3
2005,1934,6.6
2006,1934,5.8
2007,1934,6.6
2008,1934,6.7
2009,1934,5.9
2010,1933,6.2
2011,1934,6.6
2012,1934,6.1
2013,1934,6.6
2014,1934,7.5
2015,1934,5.2
2016,1934,6.4
2017,1935,7.6
2018,1935,6.1
2019,1935,6.4
2020,1935,6.4
2021,1935,6.8
2022,1935,5.9
2023,1935,6.1
2024,1935,6.9
2025,1935,6.5
2026,1935,7.0
2027,1935,6.6
2028,1935,6.0
2029,1935,6.8
2030,1935,5.4
2031,1935,5.8
2032,1935,6.9
2033,1935,6.8
2034,1934,6.5
2035,1935,5.9
2036,1934,6.1
2037,1935,5.8
2038,1935,6.0
2039,1935,6.6
2040,1935,6.5
2041,1935,7.0
2042,1935,6.7
2043,1935,6.9
2044,1935,6.9
2045,1935,6.5
2046,1935,5.9
2047,1935,6.3
2048,1935,7.8
2049,1935,6.2
2050,1935,6.4
2051,1935,5.3
2052,1935,6.8
2053,1935,6.8
2054,1935,7.7
2055,1935,5.7
2056,1935,6.3
2057,1935,6.7
2058,1935,6.6
2059,1935,6.3
2060,1936,6.8
2061,1935,4.7
2062,1935,6.8
2063,1935,7.2
2064,1935,7.1
2065,1935,6.9
2066,1934,3.6
2067,1934,6.1
2068,1935,5.1
2069,1935,6.2
2070,1935,4.8
2071,1935,6.2
2072,1935,7.0
2073,1935,6.6
2074,1935,6.9
2075,1935,6.9
2076,1935,6.6
2077,1935,6.7
2078,1935,7.4
2079,1935,5.2
2080,1935,5.4
2081,1935,6.0
2082,1935,7.0
2083,1935,6.7
2084,1935,5.6
2085,1935,6.4
2086,1935,6.2
2087,1935,6.7
2088,1935,6.5
2089,1935,6.4
2090,1935,6.9
2091,1935,5.8
2092,1935,5.7
2093,1935,6.4
2094,1935,5.9
2095,1935,6.5
2096,1935,6.4
2097,1935,6.9
2098,1935,5.9
2099,1935,6.0
2100,1935,6.6
2101,1935,6.2
2102,1935,6.4
2103,1935,6.2
2104,1935,6.7
2105,1935,7.2
2106,1935,6.9
2107,1935,6.2
2108,1935,6.0
2109,1935,6.8
2110,1935,6.7
2111,1935,6.8
2112,1935,7.0
2113,1935,5.8
2114,1935,6.1
2115,1935,6.5
2116,1935,6.1
2117,1935,6.9
2118,1935,7.5
2119,1935,6.7
2120,1935,6.0
2121,1935,5.6
2122,1935,6.5
2123,1935,7.1
2124,1935,7.0
2125,1935,6.4
2126,1935,5.9
2127,1935,6.9
2128,1934,6.3
2129,1935,5.4
2130,1935,6.9
2131,1935,7.0
2132,1935,6.1
2133,1935,6.6
2134,1935,6.4
2135,1935,7.4
2136,1935,6.3
2137,1935,6.0
2138,1935,6.7
2139,1935,6.6
2140,1935,7.5
2141,1936,6.2
2142,1935,6.0
2143,1935,6.4
2144,1936,6.9
2145,1935,6.1
2146,1935,6.1
2147,1935,5.1
2148,1935,6.5
2149,1935,6.9
2150,1935,6.0
2151,1935,6.9
2152,1935,7.1
2153,1935,5.9
2154,1935,6.8
2155,1935,6.2
2156,1935,6.4
2157,1935,6.0
2158,1935,7.3
2159,1935,6.9
2160,1935,6.5
2161,1935,6.3
2162,1935,7.5
2163,1935,6.6
2164,1936,4.0
2165,1934,5.4
2166,1935,6.3
2167,1935,6.7
2168,1935,6.5
2169,1935,6.8
2170,1935,7.0
2171,1935,4.7
2172,1935,6.9
2173,1935,7.0
2174,1935,6.0
2175,1935,6.6
2176,1935,7.6
2177,1935,5.9
2178,1935,6.8
2179,1935,4.3
2180,1935,5.6
2181,1935,5.9
2182,1935,6.8
2183,1935,6.6
2184,1935,7.7
2185,1934,4.9
2186,1935,5.5
2187,1935,6.6
2188,1935,5.5
2189,1935,6.9
2190,1935,6.7
2191,1935,5.6
2192,1935,4.5
2193,1935,5.3
2194,1935,6.0
2195,1935,7.9
2196,1935,6.1
2197,1935,6.5
2198,1935,6.0
2199,1935,6.7
2200,1935,6.5
2201,1935,6.5
2202,1935,6.0
2203,1934,5.5
2204,1935,6.2
2205,1934,7.1
2206,1935,6.8
2207,1935,6.5
2208,1936,6.1
2209,1935,6.7
2210,1935,5.2
2211,1935,6.7
2212,1935,7.1
2213,1935,6.8
2214,1935,6.5
2215,1935,6.6
2216,1935,7.1
2217,1935,6.3
2218,1935,6.1
2219,1935,6.7
2220,1935,6.4
2221,1935,6.6
2222,1935,6.8
2223,1935,6.6
2224,1935,5.9
2225,1935,5.5
2226,1935,5.8
2227,1935,7.0
2228,1935,6.5
2229,1935,5.8
2230,1935,5.9
2231,1935,6.7
2232,1935,6.6
2233,1935,6.3
2234,1936,6.3
2235,1935,6.1
2236,1935,5.8
2237,1935,7.1
2238,1935,7.6
2239,1935,5.8
2240,1935,5.5
2241,1935,6.6
2242,1935,4.3
2243,1935,6.6
2244,1934,6.2
2245,1935,5.9
2246,1935,6.3
2247,1935,6.0
2248,1935,6.5
2249,1935,6.6
2250,1935,6.6
2251,1935,6.1
2252,1935,5.4
2253,1935,6.8
2254,1934,6.7
2255,1935,6.3
2256,1935,6.0
2257,1935,6.2
2258,1935,6.7
2259,1935,6.3
2260,1935,6.7
2261,1935,5.9
2262,1935,7.1
2263,1935,6.6
2264,1935,5.5
2265,1935,7.1
2266,1935,4.5
2267,1935,5.7
2268,1935,6.0
2269,1935,6.2
2270,1935,7.8
2271,1935,7.8
2272,1935,5.2
2273,1935,6.6
2274,1935,6.2
2275,1935,5.9
2276,1935,6.1
2277,1935,7.7
2278,1935,7.7
2279,1935,6.0
2280,1935,6.7
2281,1935,5.9
2282,1935,7.4
2283,1935,6.4
2284,1935,6.7
2285,1935,6.0
2286,1935,5.9
2287,1935,6.0
2288,1935,6.5
2289,1935,6.6
2290,1935,6.4
2291,1935,5.9
2292,1935,5.7
2293,1935,6.2
2294,1935,6.7
2295,1935,6.4
2296,1935,7.3
2297,1935,6.5
2298,1935,6.5
2299,1935,6.2
2300,1936,6.2
2301,1935,6.7
2302,1936,7.7
2303,1935,6.8
2304,1936,5.9
2305,1936,6.1
2306,1936,6.4
2307,1936,5.5
2308,1936,6.5
2309,1936,6.5
2310,1936,7.7
2311,1936,6.6
2312,1936,6.8
2313,1936,6.3
2314,1936,6.1
2315,1936,6.3
2316,1936,6.4
2317,1936,7.4
2318,1936,5.9
2319,1936,6.3
2320,1935,6.9
2321,1936,7.6
2322,1936,7.6
2323,1936,6.3
2324,1936,6.0
2325,1936,6.6
2326,1936,5.2
2327,1936,5.9
2328,1937,7.0
2329,1936,6.8
2330,1936,6.2
2331,1936,6.7
2332,1936,5.7
2333,1936,5.5
2334,1936,7.0
2335,1936,5.8
2336,1936,6.5
2337,1936,6.9
2338,1936,4.4
2339,1936,7.1
2340,1936,6.5
2341,1936,6.2
2342,1936,7.1
2343,1936,7.0
2344,1936,7.3
2345,1936,7.2
2346,1936,7.1
2347,1936,6.1
2348,1936,6.3
2349,1936,5.9
2350,1936,5.8
2351,1936,6.9
2352,1936,5.2
2353,1936,6.1
2354,1936,7.2
2355,1936,7.3
2356,1935,5.7
2357,1936,5.5
2358,1937,6.0
2359,1936,6.4
2360,1936,4.6
2361,1936,7.6
2362,1936,5.2
2363,1936,5.6
2364,1936,5.4
2365,1936,6.7
2366,1935,7.1
2367,1935,5.2
2368,1936,7.1
2369,1936,6.9
2370,1936,6.8
2371,1936,7.0
2372,1936,6.7
2373,1936,7.8
2374,1936,6.4
2375,1936,6.4
2376,1937,7.5
2377,1936,6.3
2378,1936,7.0
2379,1936,6.2
2380,1932,5.8
2381,1936,7.0
2382,1936,6.7
2383,1936,7.2
2384,1936,5.7
2385,1936,7.9
2386,1936,7.1
2387,1936,4.7
2388,1936,6.1
2389,1936,5.9
2390,1936,6.2
2391,1936,6.6
2392,1936,6.0
2393,1936,4.7
2394,1936,7.5
2395,1936,6.4
2396,1936,6.8
2397,1936,6.9
2398,1936,6.5
2399,1936,6.5
2400,1936,6.4
2401,1936,6.4
2402,1936,5.7
2403,1936,6.3
2404,1936,6.8
2405,1936,6.9
2406,1936,6.1
2407,1936,5.4
2408,1936,5.7
2409,1936,7.8
2410,1936,5.4
2411,1936,7.2
2412,1936,6.6
2413,1936,6.6
2414,1936,5.5
2415,1936,6.3
2416,1936,6.3
2417,1936,6.5
2418,1936,5.0
2419,1936,6.7
2420,1936,6.6
2421,1936,6.6
2422,1936,5.7
2423,1935,6.9
2424,1936,6.3
2425,1936,6.0
2426,1936,6.5
2427,1936,6.3
2428,1936,6.3
2429,1936,6.3
2430,1936,6.6
2431,1936,5.8
2432,1936,5.7
2433,1936,7.9
2434,1936,7.3
2435,1936,7.0
2436,1936,5.5
2437,1937,7.1
2438,1936,6.4
2439,1936,6.9
2440,1936,6.0
2441,1936,6.1
2442,1936,6.0
2443,1937,6.8
2444,1936,5.7
2445,1936,6.7
2446,1936,6.1
2447,1936,6.3
2448,1936,7.0
2449,1936,6.4
2450,1936,6.0
2451,1934,7.4
2452,1936,6.0
2453,1936,6.6
2454,1936,8.5
2455,1936,6.6
2456,1936,6.7
2457,1936,6.0
2458,1936,6.5
2459,1936,6.8
2460,1936,7.9
2461,1936,5.0
2462,1936,6.1
2463,1936,5.7
2464,1936,6.4
2465,1936,5.7
2466,1936,5.8
2467,1936,8.0
2468,1936,6.7
2469,1936,7.2
2470,1936,6.7
2471,1936,5.7
2472,1936,6.6
2473,1936,5.9
2474,1936,6.1
2475,1936,6.2
2476,1936,7.4
2477,1935,3.6
2478,1936,6.6
2479,1936,7.5
2480,1936,6.4
2481,1936,6.8
2482,1936,6.1
2483,1936,6.9
2484,1936,6.5
2485,1936,5.7
2486,1936,5.8
2487,1936,7.1
2488,1936,6.7
2489,1936,5.5
2490,1936,5.6
2491,1936,6.8
2492,1936,4.6
2493,1936,7.3
2494,1936,6.8
2495,1935,6.3
2496,1936,5.9
2497,1936,6.1
2498,1936,5.6
2499,1936,6.9
2500,1936,7.1
2501,1936,3.3
2502,1936,5.6
2503,1936,6.3
2504,1936,5.1
2505,1936,6.3
2506,1936,6.9
2507,1936,6.0
2508,1936,5.2
2509,1936,7.6
2510,1936,6.5
2511,1936,6.8
2512,1936,7.1
2513,1936,7.2
2514,1936,6.7
2515,1936,6.1
2516,1936,6.8
2517,1936,6.4
2518,1936,6.5
2519,1936,6.8
2520,1936,6.8
2521,1936,4.6
2522,1933,5.9
2523,1936,7.4
2524,1936,6.3
2525,1936,6.2
2526,1936,6.7
2527,1936,6.4
2528,1936,6.1
2529,1936,6.5
2530,1936,5.2
2531,1936,6.1
2532,1936,5.9
2533,1936,5.9
2534,1936,5.9
2535,1936,5.6
2536,1937,6.3
2537,1936,7.3
2538,1936,7.1
2539,1936,6.4
2540,1936,6.4
2541,1936,6.0
2542,1936,7.6
2543,1936,6.2
2544,1936,6.6
2545,1936,3.8
2546,1936,6.4
2547,1936,6.6
2548,1936,6.4
2549,1936,5.9
2550,1936,7.4
2551,1936,6.7
2552,1936,6.3
2553,1936,7.2
2554,1936,6.7
2555,1936,6.9
2556,1936,6.7
2557,1936,6.9
2558,1936,6.1
2559,1936,6.1
2560,1936,7.0
2561,1936,6.8
2562,1936,5.5
2563,1937,6.9
2564,1936,6.4
2565,1936,6.7
2566,1936,6.2
2567,1936,6.3
2568,1936,7.1
2569,1936,6.9
2570,1936,6.5
2571,1936,4.8
2572,1936,6.5
2573,1936,6.5
2574,1936,6.2
2575,1936,5.9
2576,1936,6.8
2577,1936,6.7
2578,1936,6.5
2579,1936,5.9
2580,1936,5.7
2581,1937,6.7
2582,1936,6.3
2583,1936,6.6
2584,1936,6.7
2585,1936,7.1
2586,1936,6.7
2587,1936,6.1
2588,1936,6.2
2589,1936,6.1
2590,1936,6.5
2591,1936,5.7
2592,1936,6.6
2593,1937,5.3
2594,1937,6.5
2595,1937,5.6
2596,1937,6.6
2597,1937,5.7
2598,1937,6.4
2599,1937,6.8
2600,1937,5.3
2601,1937,7.3
2602,1937,6.1
2603,1937,4.9
2604,1937,6.2
2605,1938,4.6
2606,1937,7.7
2607,1937,6.3
2608,1937,6.1
2609,1937,5.3
2610,1937,6.8
2611,1937,6.0
2612,1938,6.9
2613,1937,6.9
2614,1937,6.3
2615,1937,6.5
2616,1937,5.8
2617,1937,7.4
2618,1937,5.1
2619,1937,5.8
2620,1937,7.0
2621,1937,6.2
2622,1937,5.7
2623,1937,6.5
2624,1937,6.2
2625,1937,5.8
2626,1937,6.5
2627,1937,6.7
2628,1937,6.0
2629,1937,6.1
2630,1937,6.1
2631,1937,5.9
2632,1937,6.6
2633,1937,6.2
2634,1937,5.9
2635,1937,8.0
2636,1937,6.3
2637,1937,7.0
2638,1937,7.2
2639,1937,7.2
2640,1937,7.3
2641,1937,6.6
2642,1933,4.3
2643,1937,6.8
2644,1937,6.1
2645,1937,6.3
2646,1937,5.4
2647,1937,6.3
2648,1937,6.7
2649,1937,7.6
2650,1937,7.3
2651,1936,5.3
2652,1937,6.1
2653,1937,6.7
2654,1937,6.1
2655,1937,6.0
2656,1937,7.0
2657,1937,6.6
2658,1937,6.2
2659,1937,6.0
2660,1937,7.6
2661,1937,7.3
2662,1937,6.5
2663,1937,6.6
2664,1937,5.9
2665,1937,6.2
2666,1937,6.6
2667,1937,6.5
2668,1936,7.1
2669,1937,6.8
2670,1937,6.7
2671,1937,6.3
2672,1937,5.7
2673,1937,6.5
2674,1937,6.9
2675,1937,6.2
2676,1937,6.5
2677,1937,6.4
2678,1937,6.1
2679,1937,6.2
2680,1937,6.9
2681,1936,6.1
2682,1937,5.8
2683,1937,6.5
2684,1937,5.9
2685,1937,7.5
2686,1937,6.7
2687,1937,8.1
2688,1937,6.8
2689,1937,6.8
2690,1937,6.3
2691,1937,6.7
2692,1937,7.3
2693,1937,6.0
2694,1937,6.1
2695,1937,7.3
2696,1937,7.3
2697,1937,5.9
2698,1937,6.3
2699,1937,6.8
2700,1937,7.4
2701,1937,6.7
2702,1937,5.1
2703,1937,5.7
2704,1937,6.4
2705,1938,6.2
2706,1937,5.6
2707,1937,6.9
2708,1936,5.0
2709,1937,7.2
2710,1937,6.2
2711,1937,6.1
2712,1937,6.0
2713,1937,6.5
2714,1937,6.9
2715,1937,6.3
2716,1937,6.1
2717,1937,6.2
2718,1937,6.7
2719,1937,7.2
2720,1937,7.2
2721,1937,6.3
2722,1937,6.3
2723,1937,6.8
2724,1937,7.4
2725,1937,6.3
2726,1937,6.4
2727,1937,5.6
2728,1937,6.8
2729,1937,6.4
2730,1937,6.5
2731,1937,6.3
2732,1937,5.4
2733,1937,5.8
2734,1937,7.2
2735,1937,6.0
2736,1937,5.4
2737,1937,6.0
2738,1937,7.7
2739,1937,7.0
2740,1937,5.3
2741,1937,6.5
2742,1937,7.1
2743,1937,6.5
2744,1937,6.0
2745,1937,5.9
2746,1936,6.9
2747,1936,5.4
2748,1937,6.0
2749,1937,7.1
2750,1937,7.2
2751,1937,6.3
2752,1937,7.3
2753,1937,5.7
2754,1937,6.2
2755,1937,5.6
2756,1937,6.2
2757,1937,5.5
2758,1937,5.9
2759,1937,6.3
2760,1940,7.4
2761,1937,5.1
2762,1937,6.5
2763,1937,6.7
2764,1937,5.8
2765,1937,5.7
2766,1937,6.5
2767,1937,6.3
2768,1937,7.2
2769,1937,7.8
2770,1937,6.0
2771,1937,6.5
2772,1937,7.0
2773,1937,6.9
2774,1937,5.8
2775,1936,5.8
2776,1937,7.5
2777,1938,5.5
2778,1937,6.8
2779,1937,6.7
2780,1937,5.9
2781,1937,5.1
2782,1939,5.6
2783,1937,6.6
2784,1937,5.4
2785,1937,5.8
2786,1937,6.5
2787,1937,7.0
2788,1937,6.5
2789,1937,5.6
2790,1937,7.1
2791,1937,7.2
2792,1937,7.7
2793,1937,5.5
2794,1937,5.8
2795,1937,7.7
2796,1937,6.3
2797,1937,5.8
2798,1937,5.7
2799,1937,6.4
2800,1937,5.2
2801,1937,6.4
2802,1937,5.5
2803,1937,6.1
2804,1937,5.0
2805,1937,6.9
2806,1937,6.0
2807,1937,6.5
2808,1937,6.5
2809,1937,5.8
2810,1937,5.5
2811,1937,5.7
2812,1937,6.4
2813,1937,7.1
2814,1937,5.6
2815,1937,5.0
2816,1937,7.5
2817,1937,7.1
2818,1937,7.1
2819,1937,5.9
2820,1937,4.7
2821,1937,5.8
2822,1936,6.0
2823,1937,6.3
2824,1937,4.5
2825,1937,6.3
2826,1937,6.5
2827,1937,7.6
2828,1937,6.2
2829,1937,6.3
2830,1937,6.9
2831,1937,5.6
2832,1937,6.2
2833,1937,6.8
2834,1937,7.3
2835,1937,7.4
2836,1937,5.9
2837,1937,6.5
2838,1937,6.0
2839,1937,5.8
2840,1937,6.3
2841,1937,6.7
2842,1937,7.0
2843,1937,6.7
2844,1937,5.9
2845,1937,5.6
2846,1937,6.4
2847,1937,7.2
2848,1937,6.5
2849,1937,6.9
2850,1937,6.4
2851,1937,6.7
2852,1937,6.4
2853,1937,6.2
2854,1937,5.3
2855,1937,5.2
2856,1937,6.4
2857,1937,7.3
2858,1937,7.0
2859,1937,5.6
2860,1937,6.8
2861,1937,7.4
2862,1937,5.9
2863,1937,6.0
2864,1937,6.2
2865,1937,6.4
2866,1937,6.0
2867,1937,6.4
2868,1937,6.1
2869,1937,6.6
2870,1937,6.1
2871,1937,7.1
2872,1937,6.5
2873,1937,5.9
2874,1937,6.1
2875,1937,6.2
2876,1937,5.7
2877,1937,5.8
2878,1937,6.5
2879,1937,6.5
2880,1937,6.1
2881,1937,5.3
2882,1937,6.4
2883,1937,5.9
2884,1937,6.4
2885,1937,7.3
2886,1937,6.9
2887,1937,7.0
2888,1937,6.7
2889,1937,6.8
2890,1938,6.6
2891,1938,7.2
2892,1938,7.0
